system:index,bio01_temp,bio12_precip,bio15_precip_season,elevation,label,landforms,soil_clay,soil_oc,soil_ph,.geo
6532_0,157.0,456.0,85.0,125,176,22,38,3,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
6534_0,159.0,705.0,84.0,184,152,32,22,5,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
6535_0,155.0,403.0,85.0,0,211,24,22,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
6536_0,154.0,508.0,91.0,4,123,34,22,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
6537_0,160.0,461.0,87.0,2,44,24,39,5,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
6540_0,130.0,1433.0,83.0,801,142,31,24,7,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
6541_0,72.0,645.0,65.0,1636,152,22,22,5,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
6544_0,141.0,1158.0,83.0,615,142,31,22,5,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
6545_0,152.0,761.0,88.0,369,176,21,25,3,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
6549_0,72.0,675.0,66.0,1515,142,41,16,4,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
6550_0,164.0,518.0,84.0,21,3,24,32,4,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6555_0,162.0,501.0,83.0,81,75,34,22,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
6562_0,167.0,589.0,76.0,151,152,32,21,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
6564_0,165.0,543.0,78.0,146,176,21,23,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6566_0,152.0,657.0,81.0,377,176,21,24,4,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
6569_0,54.0,564.0,51.0,1955,142,22,15,8,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
6572_0,157.0,434.0,84.0,7,76,34,21,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
6575_0,164.0,502.0,87.0,16,3,24,30,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
6576_0,90.0,964.0,74.0,1304,142,22,15,9,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
6578_0,164.0,598.0,88.0,41,121,24,22,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
6583_0,87.0,1685.0,78.0,1682,142,32,11,11,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
6584_0,49.0,1131.0,62.0,2102,142,21,9,13,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
6586_0,158.0,447.0,86.0,34,3,34,26,4,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6587_0,163.0,584.0,79.0,198,176,21,26,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6589_0,91.0,1297.0,79.0,1423,142,41,13,14,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
6591_0,167.0,549.0,84.0,20,123,24,30,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
6592_0,164.0,478.0,85.0,10,61,24,40,5,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
6593_0,90.0,868.0,75.0,1229,142,32,20,9,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
6595_0,160.0,575.0,85.0,136,176,21,26,3,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
6596_0,158.0,480.0,90.0,14,54,34,24,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
6601_0,46.0,1120.0,69.0,2181,142,21,4,9,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
6603_0,165.0,631.0,79.0,70,176,34,26,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
6604_0,155.0,728.0,87.0,300,142,32,22,5,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6605_0,160.0,464.0,86.0,20,69,34,22,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
6608_0,165.0,929.0,74.0,249,152,22,24,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6614_0,75.0,973.0,71.0,1502,142,34,13,10,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
6621_0,137.0,1442.0,83.0,703,121,22,27,7,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
6622_0,163.0,579.0,83.0,29,3,24,44,4,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6623_0,156.0,382.0,87.0,-1,111,24,35,4,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
6625_0,162.0,457.0,83.0,8,3,34,28,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
6627_0,162.0,486.0,87.0,20,124,34,29,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
6639_0,160.0,465.0,81.0,100,176,24,30,3,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
6640_0,161.0,842.0,73.0,370,152,31,21,4,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
6641_0,130.0,1391.0,84.0,651,142,31,19,8,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
6643_0,145.0,1078.0,78.0,621,152,22,20,3,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6644_0,60.0,694.0,61.0,1925,142,11,12,12,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
6645_0,160.0,612.0,83.0,140,176,34,21,2,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
6646_0,138.0,1220.0,81.0,628,142,42,24,8,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
6649_0,164.0,598.0,88.0,37,121,24,22,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
6655_0,161.0,578.0,83.0,108,176,41,20,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
6656_0,97.0,851.0,75.0,1169,142,41,13,8,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
6663_0,159.0,462.0,84.0,33,3,24,36,6,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6665_0,154.0,503.0,93.0,7,123,34,29,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
6667_0,85.0,852.0,73.0,1390,142,41,15,18,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
6671_0,161.0,386.0,80.0,28,69,41,24,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
6674_0,83.0,1064.0,75.0,1454,142,33,12,12,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
6676_0,66.0,1198.0,67.0,1800,142,22,12,13,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
6683_0,136.0,1092.0,76.0,826,152,21,21,4,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
6686_0,157.0,424.0,87.0,2,69,34,23,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
6687_0,102.0,1426.0,79.0,1496,152,32,18,8,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
6691_0,164.0,770.0,82.0,75,124,24,24,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
6696_0,80.0,906.0,75.0,1478,142,31,15,14,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
6704_0,153.0,897.0,74.0,593,152,22,20,4,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
6705_0,63.0,1120.0,69.0,1874,142,11,11,13,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
6707_0,163.0,570.0,83.0,67,123,34,23,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
6709_0,104.0,1453.0,81.0,1218,142,21,25,9,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
6710_0,161.0,512.0,91.0,28,36,24,24,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
6717_0,164.0,463.0,84.0,9,3,34,42,4,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
6718_0,164.0,706.0,78.0,222,152,22,22,2,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
6721_0,160.0,557.0,80.0,200,176,32,27,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6723_0,161.0,428.0,80.0,104,176,21,23,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
6724_0,89.0,406.0,64.0,1314,152,34,20,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
6725_0,153.0,490.0,92.0,100,176,22,23,3,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
6728_0,73.0,1202.0,74.0,1754,142,21,12,13,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
6729_0,66.0,1172.0,73.0,1793,142,42,4,11,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
6734_0,157.0,462.0,87.0,46,75,34,30,4,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6735_0,164.0,597.0,86.0,36,176,24,22,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6738_0,158.0,443.0,87.0,18,122,24,24,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6739_0,53.0,865.0,65.0,2119,142,22,9,13,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
6745_0,155.0,524.0,93.0,21,123,34,23,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6750_0,163.0,554.0,78.0,163,176,41,23,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
6754_0,74.0,1170.0,74.0,1760,142,31,10,13,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
6755_0,160.0,526.0,93.0,24,76,24,24,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
6757_0,86.0,1459.0,77.0,1668,142,21,13,12,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
6758_0,167.0,524.0,83.0,14,122,24,28,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
6759_0,163.0,564.0,83.0,78,123,22,22,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
6767_0,75.0,1026.0,75.0,1560,142,33,13,11,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
6768_0,160.0,447.0,87.0,13,123,24,27,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
6771_0,165.0,575.0,81.0,47,76,24,23,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6772_0,159.0,521.0,91.0,25,76,24,23,3,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
6773_0,163.0,464.0,86.0,5,61,34,37,3,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
6775_0,161.0,627.0,81.0,46,75,34,23,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6776_0,164.0,472.0,84.0,4,3,24,42,4,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
6780_0,136.0,737.0,87.0,646,152,22,24,5,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
6781_0,164.0,579.0,83.0,65,123,31,24,2,77,"{""type"":""MultiPoint"",""coordinates"":[]}"
6783_0,162.0,479.0,89.0,26,176,34,28,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6785_0,160.0,594.0,84.0,135,176,21,20,2,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
6787_0,52.0,950.0,61.0,2059,142,22,8,11,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
6791_0,70.0,1229.0,74.0,1819,142,22,11,17,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
6797_0,160.0,444.0,82.0,15,3,41,39,6,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
6798_0,93.0,959.0,74.0,1246,142,21,21,9,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
6799_0,147.0,661.0,89.0,161,123,31,21,4,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
6800_0,161.0,557.0,91.0,92,176,21,33,3,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
6801_0,161.0,489.0,84.0,29,75,24,24,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6802_0,162.0,503.0,87.0,48,176,41,23,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
6805_0,163.0,539.0,85.0,76,123,21,23,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
6809_0,129.0,1373.0,83.0,827,142,21,28,9,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
6811_0,163.0,522.0,81.0,110,176,34,20,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
6817_0,158.0,476.0,84.0,38,121,21,18,2,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
6819_0,67.0,970.0,70.0,1695,142,32,11,11,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
6821_0,150.0,1008.0,78.0,535,152,21,24,5,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
6828_0,163.0,515.0,90.0,43,36,34,28,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6829_0,93.0,901.0,75.0,1332,142,22,18,9,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
6830_0,163.0,577.0,78.0,182,176,32,24,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6836_0,158.0,438.0,87.0,11,123,24,25,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
6838_0,163.0,524.0,86.0,51,176,24,28,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
6841_0,158.0,471.0,88.0,11,123,24,30,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
6853_0,50.0,1080.0,69.0,2085,142,31,5,13,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
6854_0,80.0,967.0,75.0,1430,142,24,12,7,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
6857_0,54.0,1039.0,61.0,1981,111,32,11,14,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
6864_0,158.0,412.0,82.0,20,76,34,23,3,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
6868_0,162.0,781.0,84.0,121,176,21,23,4,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6870_0,163.0,456.0,84.0,9,36,24,27,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6872_0,113.0,1716.0,80.0,1138,142,32,23,10,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
6873_0,156.0,410.0,85.0,0,69,34,22,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
6874_0,158.0,499.0,83.0,171,176,22,38,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6877_0,163.0,449.0,85.0,6,3,34,34,2,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
6878_0,79.0,928.0,72.0,1425,142,34,8,7,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
6883_0,145.0,910.0,82.0,532,142,22,14,5,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
6887_0,69.0,1388.0,75.0,1896,142,22,10,14,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
6888_0,91.0,1062.0,78.0,1350,142,22,15,8,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
6889_0,162.0,826.0,83.0,102,176,34,25,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6890_0,159.0,448.0,87.0,2,123,24,27,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
6892_0,160.0,474.0,84.0,35,3,24,28,3,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6895_0,110.0,1463.0,79.0,1438,142,21,18,10,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
6898_0,148.0,800.0,82.0,466,176,21,25,4,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
6903_0,146.0,635.0,91.0,22,121,31,23,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6905_0,61.0,668.0,59.0,1815,142,21,10,8,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
6906_0,165.0,483.0,83.0,11,76,34,26,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6908_0,107.0,1464.0,78.0,1383,142,32,21,8,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
6911_0,161.0,577.0,81.0,36,76,24,20,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6914_0,146.0,873.0,92.0,186,142,23,24,5,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
6915_0,155.0,445.0,83.0,14,69,34,17,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
6926_0,155.0,912.0,75.0,480,152,21,20,4,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
6934_0,156.0,450.0,93.0,4,176,24,21,2,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
6937_0,155.0,340.0,84.0,7,124,34,24,2,77,"{""type"":""MultiPoint"",""coordinates"":[]}"
6941_0,161.0,570.0,82.0,36,76,24,21,3,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6942_0,163.0,531.0,91.0,40,61,34,32,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
6943_0,63.0,1196.0,71.0,1850,142,41,6,17,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
6945_0,164.0,548.0,82.0,61,211,24,20,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6950_0,162.0,590.0,82.0,33,3,24,42,4,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
6951_0,147.0,694.0,92.0,21,69,31,23,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6952_0,63.0,1147.0,70.0,1849,142,22,10,14,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
6955_0,159.0,450.0,87.0,51,75,24,25,4,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6956_0,162.0,389.0,80.0,59,176,34,21,2,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
6959_0,164.0,570.0,83.0,23,3,24,41,4,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6960_0,155.0,588.0,88.0,144,176,31,32,4,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
6965_0,88.0,986.0,74.0,1236,142,32,16,10,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
6967_0,61.0,1109.0,72.0,1979,142,32,7,14,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
6968_0,66.0,1090.0,66.0,1783,142,11,12,16,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
6971_0,146.0,879.0,81.0,554,142,32,21,6,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
6972_0,151.0,967.0,75.0,616,152,22,20,5,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6973_0,155.0,402.0,84.0,3,69,34,17,2,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
6976_0,159.0,594.0,94.0,26,124,34,24,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
6977_0,148.0,769.0,90.0,241,121,21,23,4,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
6979_0,149.0,1007.0,83.0,548,142,21,15,5,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
6986_0,163.0,458.0,85.0,9,76,24,25,3,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
6987_0,71.0,421.0,51.0,1640,152,21,19,4,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6988_0,153.0,395.0,88.0,8,123,34,24,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6990_0,165.0,691.0,84.0,37,121,34,20,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
6993_0,158.0,462.0,87.0,52,75,34,31,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
7000_0,157.0,466.0,91.0,11,75,24,27,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
7001_0,163.0,658.0,83.0,36,3,24,33,5,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
7002_0,144.0,887.0,82.0,539,152,31,18,5,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
7003_0,164.0,462.0,85.0,10,76,24,30,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
7004_0,81.0,1288.0,76.0,1642,142,31,11,14,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
7006_0,156.0,699.0,85.0,227,152,31,24,3,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
7010_0,155.0,613.0,80.0,299,152,31,25,4,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
7012_0,98.0,1579.0,78.0,1484,142,23,15,13,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
7019_0,75.0,859.0,71.0,1523,142,34,14,7,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
7023_0,49.0,689.0,57.0,2036,142,31,6,10,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
7024_0,81.0,846.0,72.0,1566,142,31,12,13,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
7025_0,160.0,454.0,81.0,81,176,34,24,3,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
7026_0,110.0,1472.0,79.0,1379,152,21,19,6,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
7028_0,166.0,682.0,78.0,168,152,42,20,3,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
7032_0,162.0,503.0,83.0,55,75,34,21,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
7033_0,160.0,447.0,86.0,14,121,24,30,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
7034_0,161.0,436.0,80.0,69,176,31,22,2,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
7036_0,76.0,1142.0,75.0,1567,142,33,13,14,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
7040_0,154.0,535.0,91.0,17,123,34,27,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
7043_0,159.0,468.0,83.0,44,76,34,26,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
7045_0,148.0,774.0,82.0,424,152,42,22,4,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
7046_0,146.0,643.0,91.0,-2,122,31,24,7,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
7050_0,77.0,1177.0,75.0,1651,142,12,8,14,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
7051_0,65.0,632.0,63.0,1771,152,31,15,6,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
7058_0,165.0,751.0,77.0,215,152,22,26,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
7061_0,162.0,640.0,82.0,38,3,34,33,8,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
7063_0,143.0,939.0,82.0,558,142,21,21,5,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
7067_0,160.0,658.0,83.0,52,75,24,22,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
7068_0,162.0,588.0,82.0,94,124,24,11,3,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
7069_0,159.0,599.0,81.0,234,176,31,25,4,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
7070_0,164.0,612.0,85.0,38,176,24,22,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
7072_0,68.0,655.0,63.0,1623,142,41,13,9,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
7075_0,167.0,564.0,77.0,135,176,32,19,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
7076_0,57.0,869.0,61.0,1912,142,41,8,11,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
7084_0,163.0,653.0,85.0,87,176,22,25,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
7086_0,154.0,492.0,92.0,21,124,34,30,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
7087_0,162.0,500.0,84.0,17,195,34,35,6,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
7089_0,154.0,740.0,85.0,344,152,21,25,5,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
7090_0,162.0,543.0,91.0,31,76,24,24,2,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
7091_0,159.0,474.0,84.0,32,121,24,20,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
7097_0,163.0,506.0,85.0,33,121,41,27,4,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
7098_0,83.0,1077.0,77.0,1478,142,21,14,8,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
7099_0,118.0,976.0,79.0,956,142,22,21,8,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
7102_0,75.0,1201.0,75.0,1709,142,21,4,18,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
7104_0,162.0,482.0,82.0,17,75,34,33,4,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
7106_0,62.0,1216.0,71.0,1927,142,22,10,13,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
7111_0,154.0,660.0,90.0,134,176,34,27,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
7116_0,156.0,468.0,86.0,96,176,32,32,4,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
7119_0,154.0,886.0,73.0,512,176,21,21,3,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
7120_0,161.0,462.0,81.0,53,176,34,18,2,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
7121_0,100.0,1576.0,79.0,1500,142,22,20,11,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
7125_0,159.0,537.0,81.0,191,176,42,31,3,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
7126_0,165.0,507.0,84.0,16,3,34,27,4,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
7127_0,148.0,816.0,82.0,459,152,21,20,4,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
7128_0,164.0,755.0,84.0,70,121,31,26,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
7129_0,159.0,444.0,84.0,36,75,24,28,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
7130_0,162.0,537.0,85.0,77,121,21,21,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
7132_0,160.0,461.0,80.0,100,176,31,26,3,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
7136_0,62.0,734.0,59.0,1781,142,22,16,9,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
7137_0,160.0,487.0,83.0,72,75,32,22,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
7140_0,158.0,440.0,88.0,1,61,34,33,5,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
7141_0,109.0,1095.0,82.0,1014,142,42,23,10,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
7143_0,147.0,741.0,92.0,37,123,34,26,4,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
7147_0,119.0,1592.0,80.0,1113,142,31,21,7,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
7149_0,160.0,624.0,83.0,209,152,21,24,5,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
7150_0,156.0,410.0,85.0,1,195,24,29,4,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
7151_0,73.0,1268.0,75.0,1735,142,32,10,15,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
7152_0,81.0,1138.0,76.0,1620,142,22,13,12,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
7154_0,165.0,539.0,80.0,75,176,34,18,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
7158_0,77.0,1170.0,75.0,1628,142,31,10,17,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
7161_0,79.0,761.0,71.0,1490,142,11,20,8,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
7168_0,162.0,567.0,83.0,107,123,24,22,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
7170_0,154.0,532.0,88.0,193,152,32,27,3,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
7174_0,87.0,987.0,73.0,1296,142,42,18,11,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
7178_0,147.0,608.0,91.0,24,123,31,26,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
